Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic_x,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,Version,CommitId,BaseFileName,AvgCyclomatic_y,SumDeclMethod,Bogue
File,EmbeddedLockManager.java,9.0,0.0,9.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,42.0,0.0,0.0,0.0,42.0,42.0,11.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,15.0,0.0,27.0,0.0,470.0,58.0,389.0,118.0,200.0,24.0,0.0,0.0,0.0,155.0,258.0,98.0,0.0,182.0,0.0,8.0,0.0,3.0,0.0,0.0,"0,06",93.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,EmbeddedLockManager,2.0,19.0,0
File,EmbeddedThriftBinaryCLIService.java,6.0,0.0,6.0,1.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,53.0,7.0,23.0,9.0,9.0,23.0,0.0,0.0,0.0,12.0,17.0,8.0,0.0,9.0,0.0,2.0,0.0,1.0,0.0,0.0,"1,00",4.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,EmbeddedThriftBinaryCLIService,1.3333333333333333,0.0,0
File,Employee.java,7.0,0.0,5.0,2.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,43.0,0.0,0.0,0.0,43.0,39.0,10.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,3.0,0.0,40.0,0.0,356.0,42.0,235.0,63.0,121.0,79.0,0.0,0.0,0.0,123.0,181.0,58.0,0.0,125.0,0.0,7.0,0.0,1.0,0.0,0.0,"0,34",69.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,Employee,1.5263157894736843,24.0,0
File,EmployeeAvro.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,10.0,8.0,2.0,5.0,0.0,0.0,0.0,3.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,50",0.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,EmployeeAvro,2.15202823287611,0.0,0
File,EncodedColumnBatch.java,4.0,0.0,4.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,15.0,6.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,135.0,20.0,80.0,28.0,34.0,35.0,0.0,0.0,0.0,42.0,67.0,31.0,0.0,38.0,0.0,5.0,0.0,2.0,0.0,0.0,"0,44",23.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,EncodedColumnBatch,2.0,7.0,1
File,EncodedDataConsumer.java,6.0,0.0,5.0,1.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,13.0,0.0,0.0,0.0,14.0,14.0,6.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,125.0,15.0,85.0,43.0,31.0,25.0,0.0,0.0,0.0,39.0,54.0,33.0,0.0,23.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,29",14.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,EncodedDataConsumer,1.0,0.0,1
File,EncodedOrcFile.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,3.0,10.0,7.0,1.0,17.0,0.0,0.0,0.0,5.0,7.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,70",1.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,EncodedOrcFile,1.0,0.0,0
File,EncodedReader.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,58.0,6.0,15.0,14.0,0.0,37.0,0.0,0.0,0.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,47",0.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,EncodedReader,0.0,0.0,1
File,EncodedReaderImpl.java,20.0,1.0,17.0,3.0,4.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,5.0,60.0,0.0,0.0,0.0,60.0,49.0,29.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,22.0,0.0,38.0,0.0,1376.0,100.0,1051.0,309.0,704.0,248.0,0.0,0.0,0.0,557.0,775.0,281.0,0.0,566.0,0.0,37.0,0.0,6.0,0.0,0.0,"0,24",220.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,EncodedReaderImpl,6.642857142857142,20.0,1
File,EncodedTreeReaderFactory.java,9.0,0.0,8.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,0.0,152.0,0.0,0.0,0.0,153.0,138.0,135.0,0.0,0.0,0.0,153.0,0.0,0.0,1.0,0.0,14.0,0.0,138.0,0.0,1836.0,271.0,1492.0,504.0,779.0,73.0,0.0,0.0,0.0,607.0,914.0,386.0,0.0,569.0,0.0,16.0,0.0,3.0,0.0,0.0,"0,05",290.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,EncodedTreeReaderFactory,16.0,57.0,1
File,EnforceReadOnlyTables.java,14.0,1.0,13.0,1.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,79.0,10.0,47.0,20.0,22.0,22.0,0.0,0.0,0.0,19.0,31.0,18.0,0.0,19.0,0.0,5.0,0.0,3.0,0.0,0.0,"0,47",6.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,EnforceReadOnlyTables,3.0,0.0,0
File,EnqueueBean.java,5.0,0.0,2.0,3.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,37.0,3.0,8.0,5.0,1.0,26.0,0.0,0.0,0.0,3.0,6.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"3,25",2.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,EnqueueBean,1.0,0.0,0
File,Entity.java,7.0,0.0,5.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,36.0,0.0,0.0,0.0,34.0,36.0,15.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,0.0,377.0,53.0,219.0,63.0,110.0,105.0,0.0,0.0,0.0,102.0,153.0,59.0,0.0,97.0,0.0,8.0,0.0,2.0,0.0,0.0,"0,48",56.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,Entity,1.5789473684210529,2.0,0
File,EntityBase.java,3.0,0.0,3.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,60.0,11.0,22.0,12.0,4.0,27.0,0.0,0.0,0.0,10.0,16.0,12.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,23",4.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,EntityBase,2.15202823287611,4.0,0
File,EnvironmentContext.java,8.0,0.0,7.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,5.0,40.0,0.0,0.0,0.0,38.0,37.0,4.0,0.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,2.0,0.0,37.0,0.0,447.0,65.0,357.0,113.0,173.0,28.0,0.0,0.0,0.0,162.0,245.0,104.0,0.0,157.0,0.0,6.0,0.0,4.0,0.0,0.0,"0,08",75.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,EnvironmentContext,1.8333333333333333,25.0,0
File,Equal.java,3.0,0.0,3.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,49.0,8.0,20.0,11.0,4.0,21.0,0.0,0.0,0.0,6.0,12.0,8.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,05",5.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,Equal,1.0,0.0,0
File,ErrorAndSolution.java,5.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,56.0,9.0,27.0,12.0,9.0,20.0,0.0,0.0,0.0,11.0,18.0,10.0,0.0,8.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,74",6.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,ErrorAndSolution,1.2,0.0,0
File,ErrorHeuristic.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,59.0,6.0,7.0,6.0,0.0,46.0,0.0,0.0,0.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"6,57",0.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,ErrorHeuristic,0.0,0.0,0
File,ErrorMsg.java,8.0,0.0,6.0,2.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,7.0,27.0,0.0,0.0,0.0,25.0,18.0,285.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,0.0,798.0,71.0,640.0,496.0,111.0,88.0,0.0,0.0,0.0,101.0,153.0,60.0,0.0,108.0,0.0,9.0,0.0,4.0,0.0,0.0,"0,14",46.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,ErrorMsg,1.84,0.0,1
File,ErrorType.java,7.0,0.0,3.0,4.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,9.0,27.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,137.0,17.0,57.0,36.0,15.0,63.0,0.0,0.0,0.0,19.0,26.0,13.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,11",7.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,ErrorType,1.0,0.0,0
File,EventCleanerTask.java,9.0,1.0,8.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,52.0,9.0,26.0,14.0,10.0,17.0,0.0,0.0,0.0,14.0,19.0,13.0,0.0,9.0,0.0,3.0,0.0,2.0,0.0,0.0,"0,65",4.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,EventCleanerTask,2.0,0.0,0
File,EventRequestType.java,5.0,0.0,4.0,1.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,48.0,7.0,28.0,12.0,11.0,13.0,0.0,0.0,0.0,12.0,16.0,9.0,0.0,7.0,0.0,4.0,0.0,1.0,0.0,0.0,"0,46",6.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,EventRequestType,2.0,0.0,0
File,EvictingPriorityBlockingQueue.java,5.0,0.0,5.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,8.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,76.0,10.0,42.0,15.0,17.0,24.0,0.0,0.0,0.0,18.0,29.0,14.0,0.0,16.0,0.0,3.0,0.0,2.0,0.0,0.0,"0,57",10.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,EvictingPriorityBlockingQueue,1.25,0.0,0
File,EvictionAwareAllocator.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,6.0,5.0,0.0,22.0,0.0,0.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3,67",0.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,EvictionAwareAllocator,0.0,0.0,0
File,EvictionDispatcher.java,3.0,0.0,3.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,57.0,8.0,29.0,15.0,7.0,21.0,0.0,0.0,0.0,14.0,21.0,14.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,72",6.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,EvictionDispatcher,1.0,0.0,0
File,EvictionListener.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,4.0,3.0,0.0,17.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"4,25",0.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,EvictionListener,0.0,0.0,0
File,ExampleUseCase.java,56.0,13.0,22.0,21.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99.0,19.0,41.0,26.0,21.0,39.0,0.0,0.0,0.0,30.0,32.0,24.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,95",1.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,ExampleUseCase,1.0,0.0,0
File,Exec.java,10.0,0.0,8.0,2.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,214.0,0.0,0.0,0.0,212.0,214.0,46.0,0.0,0.0,0.0,214.0,0.0,0.0,36.0,0.0,0.0,0.0,178.0,0.0,2496.0,232.0,1755.0,518.0,953.0,513.0,0.0,0.0,0.0,766.0,1173.0,416.0,0.0,861.0,0.0,12.0,0.0,4.0,0.0,0.0,"0,29",401.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,Exec,1.891509433962264,2.0,1
File,ExecBean.java,6.0,0.0,3.0,2.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,48.0,4.0,16.0,8.0,5.0,28.0,0.0,0.0,0.0,8.0,12.0,8.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,75",3.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,ExecBean,1.0,0.0,0
File,ExecDriver.java,26.0,3.0,20.0,3.0,4.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,27.0,0.0,0.0,0.0,27.0,22.0,3.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,4.0,1.0,22.0,0.0,861.0,115.0,634.0,227.0,396.0,113.0,0.0,0.0,0.0,369.0,487.0,214.0,0.0,346.0,0.0,42.0,0.0,5.0,0.0,0.0,"0,18",114.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,ExecDriver,4.222222222222221,0.0,1
File,ExecMapper.java,18.0,2.0,15.0,2.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,9.0,0.0,0.0,0.0,9.0,7.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,254.0,29.0,175.0,61.0,95.0,50.0,0.0,0.0,0.0,100.0,132.0,59.0,0.0,80.0,0.0,7.0,0.0,3.0,0.0,0.0,"0,29",27.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,ExecMapper,3.2857142857142856,2.0,1
File,ExecMapperContext.java,4.0,0.0,3.0,1.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,19.0,19.0,9.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,151.0,26.0,84.0,37.0,32.0,41.0,0.0,0.0,0.0,42.0,63.0,37.0,0.0,26.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,49",20.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,ExecMapperContext,1.0526315789473684,0.0,0
File,ExecReducer.java,67.0,5.0,56.0,6.0,9.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,3.0,3.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,295.0,27.0,221.0,68.0,142.0,49.0,0.0,0.0,0.0,127.0,156.0,65.0,0.0,100.0,0.0,15.0,0.0,4.0,0.0,0.0,"0,22",28.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,ExecReducer,9.333333333333334,0.0,0
File,ExecService.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,35.0,4.0,13.0,12.0,0.0,18.0,0.0,0.0,0.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,38",0.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,ExecService,0.0,0.0,0
File,ExecServiceImpl.java,22.0,1.0,16.0,5.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,10.0,0.0,0.0,0.0,10.0,9.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,3.0,0.0,6.0,0.0,297.0,29.0,195.0,79.0,108.0,73.0,0.0,0.0,0.0,100.0,138.0,70.0,0.0,90.0,0.0,7.0,0.0,2.0,0.0,0.0,"0,37",30.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,ExecServiceImpl,3.25,0.0,0
File,ExecuteStatementOperation.java,8.0,0.0,8.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,58.0,6.0,34.0,18.0,13.0,18.0,0.0,0.0,0.0,18.0,24.0,15.0,0.0,10.0,0.0,3.0,0.0,1.0,0.0,0.0,"0,53",5.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,ExecuteStatementOperation,1.6666666666666667,0.0,0
File,ExecuteWithHookContext.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,5.0,4.0,3.0,0.0,28.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"7,00",0.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,ExecuteWithHookContext,0.0,0.0,0
File,ExecutionContext.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,11.0,5.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,73.0,4.0,51.0,23.0,16.0,18.0,0.0,0.0,0.0,26.0,38.0,22.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,35",11.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,ExecutionContext,1.0,0.0,0
File,ExecutionContextConfiguration.java,6.0,0.0,6.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,9.0,0.0,0.0,0.0,9.0,7.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,106.0,5.0,83.0,43.0,38.0,18.0,0.0,0.0,0.0,49.0,62.0,39.0,0.0,28.0,0.0,3.0,0.0,2.0,0.0,0.0,"0,22",11.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,ExecutionContextConfiguration,1.2222222222222223,0.0,0
File,ExecutionContextProvider.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,38.0,8.0,12.0,10.0,1.0,18.0,0.0,0.0,0.0,8.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,50",0.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,ExecutionContextProvider,0.0,1.0,0
File,ExecutionController.java,17.0,0.0,17.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,10.0,0.0,0.0,0.0,10.0,10.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,234.0,12.0,200.0,87.0,111.0,22.0,0.0,0.0,0.0,111.0,138.0,77.0,0.0,78.0,0.0,7.0,0.0,3.0,0.0,0.0,"0,11",24.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,ExecutionController,2.5,0.0,0
File,ExecutionPhase.java,34.0,0.0,34.0,0.0,6.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,159.0,5.0,135.0,54.0,73.0,19.0,0.0,0.0,0.0,80.0,103.0,51.0,0.0,61.0,0.0,8.0,0.0,4.0,0.0,0.0,"0,14",17.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,ExecutionPhase,5.666666666666668,0.0,0
File,EximReplicationTaskFactory.java,26.0,0.0,23.0,3.0,10.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63.0,2.0,31.0,8.0,20.0,30.0,0.0,0.0,0.0,16.0,27.0,8.0,0.0,19.0,0.0,10.0,0.0,1.0,0.0,0.0,"0,97",10.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,EximReplicationTaskFactory,10.0,0.0,0
File,EximUtil.java,18.0,0.0,16.0,2.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,3.0,19.0,0.0,0.0,0.0,19.0,7.0,3.0,0.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,5.0,0.0,12.0,0.0,441.0,33.0,340.0,116.0,210.0,70.0,0.0,0.0,0.0,169.0,237.0,114.0,0.0,164.0,0.0,16.0,0.0,6.0,0.0,0.0,"0,21",65.0,rel/release-2.1.0,dcb8e395666a8792bfb62dd36a642443a6476ef3,EximUtil,4.538461538461538,5.0,0
