Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic_x,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,Version,CommitId,BaseFileName,AvgCyclomatic_y,SumDeclMethod,Bogue
File,TestCommandProcessorFactory.java,13.0,0.0,13.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,92.0,12.0,63.0,21.0,38.0,17.0,0.0,0.0,0.0,31.0,43.0,21.0,0.0,26.0,0.0,4.0,0.0,2.0,0.0,0.0,"0,27",8.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,TestCommandProcessorFactory,2.0,0.0,0
File,TestCommands.java,50.0,11.0,37.0,2.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,10.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,590.0,133.0,420.0,206.0,334.0,37.0,0.0,0.0,0.0,350.0,369.0,188.0,0.0,279.0,0.0,3.0,0.0,1.0,0.0,0.0,"0,09",18.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,TestCommands,1.8,0.0,0
File,TestCompactionTxnHandler.java,25.0,2.0,22.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,15.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,456.0,56.0,375.0,132.0,286.0,25.0,0.0,0.0,0.0,309.0,343.0,121.0,0.0,278.0,0.0,5.0,0.0,2.0,0.0,0.0,"0,07",29.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,TestCompactionTxnHandler,1.933333333333333,0.0,1
File,TestCompactor.java,39.0,3.0,32.0,4.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,23.0,0.0,0.0,0.0,23.0,20.0,7.0,0.0,0.0,0.0,23.0,0.0,0.0,2.0,0.0,3.0,0.0,18.0,0.0,976.0,94.0,794.0,280.0,627.0,100.0,0.0,0.0,0.0,601.0,666.0,272.0,0.0,525.0,0.0,5.0,0.0,3.0,0.0,0.0,"0,13",57.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,TestCompactor,3.0,0.0,0
File,TestCompileProcessor.java,17.0,0.0,17.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,7.0,23.0,12.0,14.0,17.0,0.0,0.0,0.0,17.0,19.0,10.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,74",1.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,TestCompileProcessor,1.0,0.0,0
File,TestConditionalResolverCommonJoin.java,50.0,11.0,34.0,5.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,87.0,16.0,49.0,27.0,29.0,22.0,0.0,0.0,0.0,42.0,44.0,24.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,45",1.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,TestConditionalResolverCommonJoin,1.0,0.0,0
File,TestConfiguration.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,27.0,48.0,0.0,0.0,0.0,48.0,45.0,27.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,289.0,9.0,262.0,121.0,125.0,19.0,0.0,0.0,0.0,146.0,199.0,117.0,0.0,85.0,0.0,4.0,0.0,1.0,0.0,0.0,"0,07",51.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,TestConfiguration,1.0625,0.0,0
File,TestConstantVectorExpression.java,32.0,3.0,27.0,2.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,105.0,14.0,67.0,31.0,46.0,24.0,0.0,0.0,0.0,58.0,63.0,31.0,0.0,44.0,0.0,3.0,0.0,2.0,0.0,0.0,"0,36",4.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,TestConstantVectorExpression,2.0,0.0,0
File,TestConvertAstToSearchArg.java,134.0,3.0,130.0,2.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,21.0,0.0,0.0,0.0,21.0,19.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,0.0,2883.0,90.0,2743.0,201.0,2614.0,70.0,0.0,0.0,0.0,362.0,390.0,130.0,0.0,323.0,0.0,4.0,0.0,2.0,0.0,0.0,"0,03",25.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,TestConvertAstToSearchArg,1.1904761904761905,0.0,1
File,TestCookieSigner.java,6.0,0.0,4.0,2.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,59.0,9.0,23.0,17.0,5.0,27.0,0.0,0.0,0.0,12.0,16.0,14.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,17",3.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,TestCookieSigner,1.0,0.0,0
File,TestCreateMacroDesc.java,10.0,0.0,10.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,54.0,4.0,33.0,18.0,13.0,17.0,0.0,0.0,0.0,25.0,28.0,16.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,52",2.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,TestCreateMacroDesc,1.0,0.0,0
File,TestCreateUdfEntities.java,12.0,2.0,10.0,1.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,86.0,15.0,54.0,27.0,30.0,21.0,0.0,0.0,0.0,38.0,43.0,21.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,39",4.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,TestCreateUdfEntities,1.0,0.0,0
File,TestCrossMapEqualComparer.java,15.0,2.0,12.0,1.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,8.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,178.0,30.0,122.0,63.0,76.0,26.0,0.0,0.0,0.0,85.0,97.0,56.0,0.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,21",8.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,TestCrossMapEqualComparer,1.0,3.0,0
File,TestCuckooSet.java,17.0,2.0,13.0,3.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,234.0,38.0,152.0,52.0,92.0,48.0,0.0,0.0,0.0,80.0,127.0,63.0,0.0,76.0,0.0,7.0,0.0,2.0,0.0,0.0,"0,32",36.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,TestCuckooSet,3.272727272727273,0.0,0
