Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic_x,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,Version,CommitId,BaseFileName,AvgCyclomatic_y,SumDeclMethod,Bogue
File,BinarySortableSerDe.java,31.0,2.0,25.0,4.0,5.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,4.0,31.0,0.0,0.0,0.0,31.0,9.0,11.0,0.0,0.0,0.0,31.0,0.0,0.0,3.0,0.0,2.0,0.0,26.0,0.0,1144.0,110.0,860.0,300.0,573.0,174.0,0.0,0.0,0.0,534.0,629.0,280.0,0.0,449.0,0.0,71.0,0.0,5.0,0.0,0.0,"0,20",165.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BinarySortableSerDe,5.32258064516129,0.0,0
File,BinarySortableSerDeWithEndPrefix.java,13.0,0.0,13.0,0.0,4.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,3.0,21.0,9.0,7.0,17.0,0.0,0.0,0.0,11.0,16.0,9.0,0.0,7.0,0.0,4.0,0.0,2.0,0.0,0.0,"0,81",4.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BinarySortableSerDeWithEndPrefix,4.0,0.0,0
File,BinarySortableSerializeWrite.java,10.0,2.0,7.0,1.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,28.0,0.0,0.0,0.0,28.0,28.0,8.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,436.0,95.0,224.0,106.0,111.0,117.0,0.0,0.0,0.0,136.0,167.0,80.0,0.0,92.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,52",31.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BinarySortableSerializeWrite,1.1071428571428572,0.0,0
File,BitSetCheckedAuthorizationProvider.java,26.0,3.0,20.0,3.0,4.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,17.0,0.0,0.0,0.0,17.0,14.0,2.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,9.0,2.0,6.0,0.0,502.0,68.0,365.0,116.0,227.0,69.0,0.0,0.0,0.0,139.0,220.0,88.0,0.0,157.0,0.0,20.0,0.0,4.0,0.0,0.0,"0,19",75.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BitSetCheckedAuthorizationProvider,4.375,1.0,0
File,BitmapIndexHandler.java,33.0,3.0,25.0,5.0,4.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,308.0,37.0,220.0,93.0,133.0,54.0,0.0,0.0,0.0,147.0,183.0,89.0,0.0,126.0,0.0,9.0,0.0,3.0,0.0,0.0,"0,25",28.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BitmapIndexHandler,4.0,0.0,0
File,BitmapInnerQuery.java,8.0,0.0,6.0,2.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,70.0,8.0,32.0,14.0,14.0,30.0,0.0,0.0,0.0,22.0,27.0,14.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,94",4.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BitmapInnerQuery,1.0,0.0,0
File,BitmapObjectInput.java,5.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,25.0,2.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,182.0,31.0,127.0,64.0,36.0,24.0,0.0,0.0,0.0,45.0,73.0,42.0,0.0,32.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,19",27.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BitmapObjectInput,1.08,0.0,0
File,BitmapObjectOutput.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,18.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,126.0,22.0,83.0,46.0,19.0,21.0,0.0,0.0,0.0,28.0,47.0,29.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,25",18.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BitmapObjectOutput,1.0,0.0,0
File,BitmapOuterQuery.java,11.0,0.0,10.0,2.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,84.0,8.0,48.0,13.0,31.0,28.0,0.0,0.0,0.0,38.0,43.0,13.0,0.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,58",4.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BitmapOuterQuery,1.0,0.0,0
File,BitmapQuery.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,29.0,3.0,6.0,5.0,0.0,20.0,0.0,0.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3,33",0.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BitmapQuery,0.0,0.0,0
File,BlobStorageUtils.java,5.0,0.0,5.0,1.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,64.0,9.0,32.0,15.0,13.0,23.0,0.0,0.0,0.0,13.0,19.0,14.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,72",5.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BlobStorageUtils,1.0,0.0,0
File,BloomFilter.java,8.0,0.0,6.0,2.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,38.0,0.0,0.0,0.0,38.0,32.0,4.0,0.0,0.0,0.0,38.0,0.0,0.0,3.0,0.0,3.0,0.0,32.0,0.0,400.0,49.0,232.0,75.0,120.0,122.0,0.0,0.0,0.0,114.0,176.0,78.0,0.0,108.0,0.0,5.0,0.0,2.0,0.0,0.0,"0,53",61.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BloomFilter,1.681818181818182,40.0,0
File,BooleanColumnStatsAggregator.java,32.0,0.0,32.0,0.0,5.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,65.0,6.0,41.0,17.0,24.0,18.0,0.0,0.0,0.0,23.0,30.0,16.0,0.0,17.0,0.0,5.0,0.0,2.0,0.0,0.0,"0,44",5.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BooleanColumnStatsAggregator,5.0,0.0,0
File,BooleanColumnStatsData.java,10.0,0.0,9.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,12.0,53.0,0.0,0.0,0.0,51.0,50.0,11.0,0.0,0.0,0.0,53.0,0.0,0.0,1.0,0.0,2.0,0.0,50.0,0.0,687.0,93.0,565.0,144.0,345.0,41.0,0.0,0.0,0.0,280.0,404.0,126.0,0.0,294.0,0.0,14.0,0.0,3.0,0.0,0.0,"0,07",132.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BooleanColumnStatsData,2.480769230769231,28.0,0
File,BooleanColumnStatsMerger.java,8.0,0.0,8.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,4.0,13.0,8.0,5.0,18.0,0.0,0.0,0.0,8.0,10.0,7.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,38",1.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BooleanColumnStatsMerger,1.0,0.0,0
File,BooleanCompleter.java,3.0,0.0,3.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,4.0,7.0,4.0,1.0,20.0,0.0,0.0,0.0,3.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"2,86",1.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BooleanCompleter,1.0,0.0,0
File,BooleanObjectInspector.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,5.0,4.0,0.0,23.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"4,60",0.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BooleanObjectInspector,0.0,0.0,0
File,BoundaryDef.java,8.0,0.0,5.0,2.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,115.0,17.0,58.0,19.0,26.0,40.0,0.0,0.0,0.0,26.0,41.0,18.0,0.0,24.0,0.0,4.0,0.0,1.0,0.0,0.0,"0,69",17.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BoundaryDef,1.7,0.0,0
File,BreakableService.java,5.0,0.0,5.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,13.0,4.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,3.0,0.0,9.0,0.0,120.0,17.0,73.0,27.0,31.0,30.0,0.0,0.0,0.0,34.0,51.0,22.0,0.0,30.0,0.0,5.0,0.0,1.0,0.0,0.0,"0,41",18.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BreakableService,1.4166666666666667,1.0,0
File,BucketIdException.java,3.0,0.0,3.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,4.0,7.0,4.0,2.0,17.0,0.0,0.0,0.0,3.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"2,43",1.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BucketIdException,1.0,0.0,0
File,BucketIdResolver.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,4.0,5.0,4.0,0.0,19.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3,80",0.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BucketIdResolver,0.0,0.0,0
File,BucketIdResolverImpl.java,14.0,1.0,12.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,87.0,12.0,50.0,25.0,25.0,25.0,0.0,0.0,0.0,35.0,43.0,25.0,0.0,21.0,0.0,4.0,0.0,1.0,0.0,0.0,"0,50",7.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BucketIdResolverImpl,2.333333333333333,0.0,0
File,BucketJoinProcCtx.java,3.0,0.0,3.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,22.0,0.0,0.0,0.0,22.0,22.0,11.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,145.0,30.0,95.0,50.0,25.0,20.0,0.0,0.0,0.0,45.0,68.0,46.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,21",22.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BucketJoinProcCtx,1.0,0.0,0
File,BucketMapJoinContext.java,7.0,0.0,6.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,22.0,0.0,0.0,0.0,22.0,22.0,7.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,19.0,0.0,248.0,35.0,165.0,73.0,76.0,48.0,0.0,0.0,0.0,77.0,122.0,71.0,0.0,67.0,0.0,5.0,0.0,4.0,0.0,0.0,"0,29",39.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BucketMapJoinContext,1.7727272727272727,0.0,0
File,BucketMapJoinOptimizer.java,9.0,1.0,7.0,1.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,91.0,13.0,54.0,34.0,22.0,24.0,0.0,0.0,0.0,33.0,39.0,32.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,44",5.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BucketMapJoinOptimizer,1.0,0.0,0
File,BucketMapjoinProc.java,14.0,1.0,10.0,3.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,80.0,9.0,46.0,30.0,17.0,25.0,0.0,0.0,0.0,26.0,33.0,25.0,0.0,13.0,0.0,3.0,0.0,1.0,0.0,0.0,"0,54",6.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BucketMapjoinProc,2.0,0.0,0
File,BucketMatcher.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,36.0,8.0,11.0,10.0,0.0,17.0,0.0,0.0,0.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,55",0.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BucketMatcher,0.0,0.0,0
File,BucketingSortingCtx.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,23.0,0.0,0.0,0.0,26.0,26.0,10.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,242.0,44.0,119.0,59.0,37.0,79.0,0.0,0.0,0.0,53.0,82.0,51.0,0.0,35.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,66",27.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BucketingSortingCtx,1.4444444444444444,17.0,0
File,BucketingSortingInferenceOptimizer.java,41.0,4.0,24.0,14.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,148.0,13.0,78.0,40.0,40.0,57.0,0.0,0.0,0.0,53.0,60.0,39.0,0.0,28.0,0.0,4.0,0.0,2.0,0.0,0.0,"0,73",5.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BucketingSortingInferenceOptimizer,2.5,0.0,0
File,BucketingSortingOpProcFactory.java,19.0,2.0,13.0,4.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,0.0,32.0,0.0,0.0,0.0,32.0,9.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,3.0,0.0,8.0,3.0,18.0,0.0,768.0,119.0,455.0,186.0,259.0,194.0,0.0,0.0,0.0,241.0,340.0,171.0,0.0,237.0,0.0,10.0,0.0,4.0,0.0,0.0,"0,43",88.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BucketingSortingOpProcFactory,2.4347826086956523,9.0,0
File,BucketingSortingReduceSinkOptimizer.java,31.0,3.0,24.0,4.0,5.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,648.0,64.0,445.0,167.0,265.0,139.0,0.0,0.0,0.0,223.0,327.0,155.0,0.0,230.0,0.0,41.0,0.0,6.0,0.0,0.0,"0,31",84.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BucketingSortingReduceSinkOptimizer,1.0,12.0,0
File,BucketizedHiveInputFormat.java,31.0,4.0,23.0,4.0,4.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,152.0,21.0,96.0,51.0,55.0,35.0,0.0,0.0,0.0,63.0,78.0,48.0,0.0,45.0,0.0,5.0,0.0,3.0,0.0,0.0,"0,36",11.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BucketizedHiveInputFormat,3.6666666666666665,0.0,0
File,BucketizedHiveInputSplit.java,7.0,0.0,7.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,15.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,166.0,21.0,120.0,39.0,57.0,25.0,0.0,0.0,0.0,51.0,80.0,33.0,0.0,49.0,0.0,4.0,0.0,3.0,0.0,0.0,"0,21",26.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BucketizedHiveInputSplit,1.7333333333333334,0.0,0
File,BucketizedHiveRecordReader.java,9.0,0.0,8.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,9.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,137.0,19.0,87.0,30.0,38.0,32.0,0.0,0.0,0.0,39.0,58.0,24.0,0.0,34.0,0.0,6.0,0.0,2.0,0.0,0.0,"0,37",19.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BucketizedHiveRecordReader,2.1111111111111107,0.0,0
File,BuddyAllocator.java,18.0,0.0,16.0,3.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,33.0,0.0,0.0,0.0,33.0,32.0,21.0,0.0,0.0,0.0,33.0,0.0,0.0,1.0,0.0,14.0,0.0,18.0,0.0,727.0,50.0,586.0,178.0,386.0,116.0,0.0,0.0,0.0,315.0,429.0,156.0,0.0,300.0,0.0,21.0,0.0,5.0,0.0,0.0,"0,20",113.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BuddyAllocator,3.388888888888889,15.0,0
File,BuddyAllocatorMXBean.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,62.0,7.0,10.0,9.0,0.0,45.0,0.0,0.0,0.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"4,50",0.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BuddyAllocatorMXBean,0.0,0.0,0
File,BufferUsageManager.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,39.0,7.0,10.0,9.0,0.0,22.0,0.0,0.0,0.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,20",0.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BufferUsageManager,0.0,0.0,0
File,BufferedRows.java,9.0,0.0,8.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,97.0,12.0,60.0,23.0,26.0,25.0,0.0,0.0,0.0,29.0,45.0,22.0,0.0,24.0,0.0,5.0,0.0,2.0,0.0,0.0,"0,42",13.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BufferedRows,2.1666666666666665,0.0,0
File,BusyException.java,3.0,0.0,3.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,2.0,7.0,4.0,1.0,21.0,0.0,0.0,0.0,3.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"3,00",1.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,BusyException,1.0,0.0,0
File,ByteArrayRef.java,3.0,0.0,3.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,42.0,5.0,10.0,5.0,2.0,27.0,0.0,0.0,0.0,4.0,7.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,"2,70",2.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,ByteArrayRef,1.0,0.0,0
File,ByteObjectInspector.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,4.0,5.0,4.0,0.0,23.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"4,60",0.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,ByteObjectInspector,0.0,0.0,0
File,ByteStream.java,5.0,0.0,5.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,128.0,17.0,83.0,38.0,25.0,28.0,0.0,0.0,0.0,40.0,61.0,35.0,0.0,26.0,0.0,4.0,0.0,2.0,0.0,0.0,"0,34",17.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,ByteStream,2.1074840720418986,20.0,0
File,ByteStreamTypedSerDe.java,6.0,0.0,6.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,49.0,8.0,20.0,12.0,7.0,21.0,0.0,0.0,0.0,13.0,16.0,11.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,05",2.0,rel/release-2.3.0,a7419872810cd894a88f7cb938acaa1366eac3fa,ByteStreamTypedSerDe,1.0,0.0,0
