Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic_x,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic_x,Version,CommitId,BaseFileName,AvgCyclomatic_y,SumCyclomatic_y,SumDeclMethod,Bogue
File,Complexpb.java,2.0,0.0,2.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,25.0,0.0,0.0,0.0,25.0,25.0,13.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,0.0,118.0,17.0,88.0,53.0,50.0,13.0,0.0,0.0,0.0,56.0,84.0,50.0,0.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,15",25.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,Complexpb,1.0,1.0,24.0,0
File,CompositeAccumuloRowIdFactory.java,7.0,0.0,6.0,1.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,73.0,9.0,37.0,23.0,10.0,27.0,0.0,0.0,0.0,20.0,25.0,19.0,0.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,73",4.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,CompositeAccumuloRowIdFactory,1.3333333333333333,4.0,0.0,1
File,CompositeHBaseKeyFactory.java,6.0,0.0,6.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,65.0,10.0,37.0,23.0,10.0,18.0,0.0,0.0,0.0,23.0,28.0,21.0,0.0,8.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,49",4.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,CompositeHBaseKeyFactory,1.3333333333333333,4.0,0.0,1
File,CompositePartitionSpecProxy.java,7.0,0.0,6.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,27.0,0.0,0.0,0.0,27.0,27.0,10.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,3.0,23.0,0.0,258.0,48.0,185.0,72.0,75.0,26.0,0.0,0.0,0.0,74.0,123.0,55.0,0.0,69.0,0.0,4.0,0.0,2.0,0.0,0.0,"0,14",43.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,CompositePartitionSpecProxy,1.6428571428571428,23.0,13.0,0
File,CompositeProcessor.java,6.0,0.0,6.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,45.0,6.0,17.0,9.0,4.0,22.0,0.0,0.0,0.0,7.0,12.0,8.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,"1,29",3.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,CompositeProcessor,1.5,3.0,0.0,1
File,CompositeService.java,7.0,0.0,7.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,10.0,0.0,0.0,0.0,10.0,10.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,133.0,21.0,80.0,30.0,35.0,32.0,0.0,0.0,0.0,37.0,58.0,29.0,0.0,34.0,0.0,3.0,0.0,2.0,0.0,0.0,"0,40",18.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,CompositeService,1.875,15.0,2.0,1
File,CompressionBuffer.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,11.0,0.0,0.0,0.0,11.0,10.0,16.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,117.0,20.0,70.0,30.0,27.0,27.0,0.0,0.0,0.0,43.0,56.0,30.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,39",11.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,CompressionBuffer,1.0,2.0,9.0,1
File,CompressionKind.java,2.0,0.0,2.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,41.0,5.0,14.0,9.0,2.0,22.0,0.0,0.0,0.0,5.0,7.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,57",2.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,CompressionKind,1.0,2.0,0.0,1
File,CompressionUtils.java,37.0,2.0,26.0,10.0,4.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,204.0,16.0,130.0,52.0,76.0,60.0,0.0,0.0,0.0,77.0,97.0,48.0,0.0,62.0,0.0,10.0,0.0,4.0,0.0,0.0,"0,46",15.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,CompressionUtils,3.75,15.0,0.0,1
File,ConcatTextLongDoubleUDF.java,15.0,1.0,14.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,4.0,27.0,14.0,11.0,20.0,0.0,0.0,0.0,12.0,15.0,7.0,0.0,9.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,74",2.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,ConcatTextLongDoubleUDF,2.0,2.0,0.0,1
File,ConcurrentJobRequestsTestBase.java,25.0,3.0,20.0,2.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,8.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,232.0,36.0,159.0,66.0,97.0,37.0,0.0,0.0,0.0,84.0,107.0,55.0,0.0,76.0,0.0,7.0,0.0,3.0,0.0,0.0,"0,23",20.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,ConcurrentJobRequestsTestBase,2.8,14.0,0.0,1
File,ConcurrentScheduler.java,5.0,0.0,5.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,68.0,11.0,39.0,17.0,13.0,18.0,0.0,0.0,0.0,19.0,28.0,17.0,0.0,11.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,46",8.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,ConcurrentScheduler,1.3333333333333333,8.0,0.0,0
File,ConcurrentTestRunner.java,10.0,2.0,8.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,62.0,12.0,29.0,15.0,13.0,21.0,0.0,0.0,0.0,19.0,24.0,15.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,72",3.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,ConcurrentTestRunner,2.0,2.0,1.0,0
File,ConditionalResolver.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,5.0,8.0,7.0,0.0,30.0,0.0,0.0,0.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3,75",0.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,ConditionalResolver,0.0,0.0,0.0,1
File,ConditionalResolverCommonJoin.java,8.0,1.0,7.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,20.0,0.0,0.0,0.0,20.0,20.0,6.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,2.0,2.0,16.0,0.0,246.0,38.0,174.0,77.0,87.0,34.0,0.0,0.0,0.0,91.0,134.0,79.0,0.0,77.0,0.0,8.0,0.0,4.0,0.0,0.0,"0,20",36.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,ConditionalResolverCommonJoin,3.5,21.0,14.0,1
File,ConditionalResolverMergeFiles.java,18.0,1.0,12.0,5.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,19.0,0.0,0.0,0.0,19.0,19.0,6.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,5.0,0.0,14.0,0.0,425.0,51.0,256.0,102.0,160.0,125.0,0.0,0.0,0.0,146.0,192.0,95.0,0.0,134.0,0.0,10.0,0.0,5.0,0.0,0.0,"0,49",44.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,ConditionalResolverMergeFiles,4.571428571428571,32.0,12.0,1
File,ConditionalResolverSkewJoin.java,8.0,0.0,7.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,0.0,0.0,0.0,8.0,8.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,129.0,14.0,82.0,46.0,34.0,33.0,0.0,0.0,0.0,41.0,58.0,40.0,0.0,27.0,0.0,7.0,0.0,5.0,0.0,0.0,"0,40",14.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,ConditionalResolverSkewJoin,4.0,8.0,6.0,1
File,ConditionalTask.java,9.0,0.0,7.0,2.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,17.0,0.0,0.0,0.0,17.0,17.0,5.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,218.0,30.0,137.0,45.0,61.0,51.0,0.0,0.0,0.0,53.0,96.0,43.0,0.0,54.0,0.0,7.0,0.0,4.0,0.0,0.0,"0,37",35.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,ConditionalTask,2.0588235294117645,35.0,0.0,1
File,ConditionalWork.java,5.0,0.0,3.0,2.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,56.0,8.0,20.0,12.0,4.0,28.0,0.0,0.0,0.0,9.0,14.0,11.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,40",4.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,ConditionalWork,1.0,4.0,0.0,1
File,Conf.java,8.0,0.0,6.0,2.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,12.0,0.0,0.0,0.0,8.0,12.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,3.0,0.0,7.0,0.0,175.0,21.0,110.0,43.0,66.0,44.0,0.0,0.0,0.0,56.0,83.0,43.0,0.0,43.0,0.0,9.0,0.0,1.0,0.0,0.0,"0,40",26.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,Conf,3.25,26.0,4.0,1
File,ConfServlet.java,14.0,1.0,11.0,2.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,105.0,14.0,63.0,28.0,34.0,28.0,0.0,0.0,0.0,32.0,45.0,24.0,0.0,25.0,0.0,6.0,0.0,1.0,0.0,0.0,"0,44",11.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,ConfServlet,3.333333333333333,10.0,1.0,1
File,ConfTemplatePrinter.java,18.0,1.0,17.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,150.0,16.0,115.0,40.0,81.0,21.0,0.0,0.0,0.0,73.0,86.0,41.0,0.0,62.0,0.0,4.0,0.0,1.0,0.0,0.0,"0,18",12.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,ConfTemplatePrinter,2.0,12.0,0.0,0
File,ConfigChangeEvent.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,52.0,8.0,27.0,15.0,7.0,17.0,0.0,0.0,0.0,14.0,19.0,12.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,63",4.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,ConfigChangeEvent,1.0,4.0,0.0,0
File,ConfigValSecurityException.java,7.0,0.0,6.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,5.0,38.0,0.0,0.0,0.0,36.0,35.0,4.0,0.0,0.0,0.0,38.0,0.0,0.0,1.0,0.0,2.0,0.0,35.0,0.0,395.0,63.0,307.0,104.0,148.0,28.0,0.0,0.0,0.0,136.0,210.0,91.0,0.0,132.0,0.0,5.0,0.0,3.0,0.0,0.0,"0,09",67.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,ConfigValSecurityException,1.7714285714285714,62.0,26.0,0
File,ConfigurableTProtocol.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,5.0,7.0,6.0,0.0,31.0,0.0,0.0,0.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"4,43",0.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,ConfigurableTProtocol,0.0,0.0,0.0,1
File,Conn.java,13.0,0.0,11.0,3.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,15.0,17.0,13.0,0.0,0.0,0.0,17.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,0.0,282.0,22.0,201.0,60.0,128.0,62.0,0.0,0.0,0.0,110.0,157.0,64.0,0.0,119.0,0.0,9.0,0.0,3.0,0.0,0.0,"0,31",43.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,Conn,2.8666666666666667,43.0,2.0,1
File,Connection.java,5.0,0.0,5.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,35.0,4.0,14.0,7.0,4.0,17.0,0.0,0.0,0.0,7.0,10.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,21",2.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,Connection,1.0,57.0,0.0,1
File,ConnectionError.java,3.0,0.0,3.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,35.0,5.0,13.0,5.0,4.0,17.0,0.0,0.0,0.0,4.0,8.0,5.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,"1,31",4.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,ConnectionError,1.3333333333333333,16.0,0.0,1
File,ConnectionError.java,3.0,0.0,3.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,35.0,5.0,13.0,5.0,4.0,17.0,0.0,0.0,0.0,4.0,8.0,5.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,"1,31",4.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,ConnectionError,1.3333333333333333,16.0,0.0,1
File,ConnectionException.java,3.0,0.0,3.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,32.0,5.0,10.0,5.0,3.0,17.0,0.0,0.0,0.0,4.0,7.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,70",2.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,ConnectionException,1.0,2.0,0.0,0
File,ConnectionFailureException.java,7.0,0.0,3.0,4.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,5.0,8.0,5.0,2.0,26.0,0.0,0.0,0.0,4.0,6.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"3,25",1.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,ConnectionFailureException,1.0,1.0,0.0,1
File,ConnectionInfo.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,71.0,10.0,11.0,10.0,0.0,50.0,0.0,0.0,0.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"4,55",0.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,ConnectionInfo,0.0,0.0,0.0,0
File,ConnectionStats.java,3.0,0.0,3.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,13.0,6.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,88.0,16.0,52.0,23.0,21.0,20.0,0.0,0.0,0.0,21.0,35.0,22.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,38",13.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,ConnectionStats,1.0,13.0,0.0,0
File,ConsoleMetricsReporter.java,5.0,1.0,5.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,55.0,11.0,24.0,14.0,6.0,20.0,0.0,0.0,0.0,11.0,15.0,12.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,83",3.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,ConsoleMetricsReporter,1.0,3.0,0.0,1
File,ConstantObjectInspector.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,4.0,8.0,7.0,0.0,22.0,0.0,0.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,75",0.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,ConstantObjectInspector,0.0,0.0,0.0,1
File,ConstantPropagate.java,18.0,2.0,13.0,3.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,169.0,21.0,101.0,48.0,51.0,47.0,0.0,0.0,0.0,65.0,77.0,46.0,0.0,39.0,0.0,3.0,0.0,2.0,0.0,0.0,"0,47",9.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,ConstantPropagate,1.6666666666666667,5.0,2.0,1
File,ConstantPropagateProcCtx.java,18.0,0.0,14.0,4.0,4.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,10.0,0.0,0.0,0.0,8.0,10.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,259.0,20.0,178.0,67.0,99.0,63.0,0.0,0.0,0.0,88.0,135.0,69.0,0.0,86.0,0.0,33.0,0.0,8.0,0.0,0.0,"0,35",40.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,ConstantPropagateProcCtx,5.0,40.0,2.0,1
File,ConstantPropagateProcFactory.java,37.0,1.0,30.0,6.0,8.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,4.0,35.0,0.0,0.0,0.0,35.0,12.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,15.0,0.0,20.0,0.0,1521.0,97.0,1165.0,369.0,754.0,259.0,0.0,0.0,0.0,562.0,840.0,347.0,0.0,634.0,0.0,73.0,0.0,5.0,0.0,0.0,"0,22",269.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,ConstantPropagateProcFactory,8.083333333333334,194.0,11.0,1
File,ConstantVectorExpression.java,7.0,0.0,7.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,33.0,0.0,0.0,0.0,33.0,33.0,9.0,0.0,0.0,0.0,33.0,0.0,0.0,1.0,0.0,7.0,0.0,25.0,0.0,326.0,45.0,250.0,74.0,149.0,31.0,0.0,0.0,0.0,133.0,176.0,65.0,0.0,111.0,0.0,8.0,0.0,2.0,0.0,0.0,"0,12",53.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,ConstantVectorExpression,1.606060606060606,53.0,0.0,1
File,Constants.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,9.0,40.0,39.0,33.0,20.0,0.0,0.0,0.0,34.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,50",0.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,Constants,0.0,0.0,0.0,1
File,Constants.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,4.0,1.0,17.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"3,40",0.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,Constants,0.0,0.0,0.0,1
File,Constants.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,4.0,3.0,0.0,20.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"5,00",0.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,Constants,0.0,0.0,0.0,1
File,Constants.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,6.0,5.0,3.0,18.0,0.0,0.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3,00",0.0,rel/release-3.0.0,f1f26504642ecf7fc1cd8fd046f24920a2f0051b,Constants,0.0,0.0,0.0,1
