file,added_lines,deleted_lines,commits,bug_fix_commits,developers,global_developers,average_time_between_changes,global_average_time_between_changes,mean_expertise,min_expertise,comments_changed,comments_unchanged
vector-code-gen/src/org/apache/hadoop/hive/tools/GenVectorCode.java,1012,212,12,1,7,7,3545371.1818181816,2999929.4615384615,2.0,1,9,3
llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/OrcEncodedDataConsumer.java,588,336,25,3,6,8,2476911.75,1446938.8545454545,8.5,1,23,2
ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedReaderImpl.java,2967,1578,41,2,6,10,1399679.9,1105300.513888889,10.833333333333334,2,35,6
ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedTreeReaderFactory.java,2885,714,14,1,4,5,4190363.153846154,2947468.037037037,6.75,4,12,2
itests/util/src/main/java/org/apache/hadoop/hive/cli/control/CliConfigs.java,884,130,42,3,16,16,1346533.3170731708,920131.1,3.8125,1,23,19
itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/mapreduce/TestSequenceFileReadWrite.java,17,10,6,1,6,6,11457595.6,8183996.857142857,1.3333333333333333,1,4,2
itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestReplicationOnHDFSEncryptedZones.java,148,1,2,1,2,2,10245387.0,10245387.0,1.0,1,1,1
itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/WarehouseInstance.java,1018,357,30,2,9,9,1104100.8620689656,1104100.8620689656,3.3333333333333335,1,24,6
itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestReplicationScenariosAcrossInstances.java,1195,177,26,0,8,8,1279081.92,1279081.92,3.25,1,22,4
ql/src/java/org/apache/hadoop/hive/ql/parse/ImportSemanticAnalyzer.java,1746,1358,67,7,20,23,866394.7878787878,832756.632183908,4.2,1,60,7
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/txn/TxnDbUtil.java,120,25,8,0,4,4,2346495.8571428573,2346495.8571428573,2.0,1,6,2
ql/src/java/org/apache/hadoop/hive/ql/parse/LoadSemanticAnalyzer.java,426,216,41,5,16,17,1421863.575,1474504.7173913044,2.875,1,35,6
service/src/java/org/apache/hive/service/cli/thrift/ThriftHttpCLIService.java,153,68,11,1,8,11,6090540.3,3886428.789473684,1.875,1,9,2
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java,2044,927,41,7,13,13,355809.8,355809.8,3.1538461538461537,1,39,2
ql/src/java/org/apache/hadoop/hive/ql/io/HiveInputFormat.java,839,388,50,10,15,17,1215640.857142857,1005569.1842105263,4.933333333333334,1,43,7
streaming/src/java/org/apache/hive/streaming/HiveStreamingConnection.java,1124,50,4,0,1,1,233063.66666666666,233063.66666666666,4.0,4,3,1
ql/src/java/org/apache/hadoop/hive/ql/parse/ExplainSemanticAnalyzer.java,503,228,24,1,12,15,2314514.347826087,1963567.5135135136,2.9166666666666665,1,20,4
beeline/src/java/org/apache/hive/beeline/HiveSchemaTool.java,2721,1079,52,7,18,18,1177021.8823529412,991820.2465753425,4.111111111111111,1,30,22
itests/hive-unit/src/test/java/org/apache/hive/beeline/TestSchemaToolCatalogOps.java,375,0,1,0,1,1,0.0,0.0,1.0,1,1,0
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,4404,1939,57,5,16,16,803563.9642857143,803563.9642857143,3.5625,1,46,11
hcatalog/server-extensions/src/main/java/org/apache/hive/hcatalog/listener/DbNotificationListener.java,1328,495,40,2,17,17,1555251.8717948718,1010913.7166666667,3.588235294117647,1,32,8
itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/TestReplChangeManager.java,963,275,16,0,8,8,2867045.6,2047889.7142857143,2.75,1,14,2
ql/src/java/org/apache/hadoop/hive/ql/exec/ReplCopyTask.java,947,468,37,2,14,14,1299835.388888889,1141318.8780487804,3.0,1,31,6
ql/src/java/org/apache/hadoop/hive/ql/parse/repl/CopyUtils.java,707,201,13,0,7,7,1812559.25,1812559.25,1.8571428571428572,1,12,1
ql/src/java/org/apache/hadoop/hive/ql/parse/repl/load/DumpMetaData.java,454,153,11,2,7,7,3200381.3,3200381.3,1.5714285714285714,1,10,1
ql/src/java/org/apache/hadoop/hive/ql/parse/repl/load/message/CreateFunctionHandler.java,459,44,12,0,5,5,2879199.5454545454,2879199.5454545454,2.4,1,9,3
shims/0.23/src/main/java/org/apache/hadoop/hive/shims/Hadoop23Shims.java,508,235,36,2,17,18,1764516.5142857144,1087770.6712328766,4.235294117647059,1,25,11
shims/0.23/src/main/test/org/apache/hadoop/hive/shims/TestHadoop23Shims.java,218,28,7,1,6,6,5067395.333333333,5067395.333333333,1.1666666666666667,1,6,1
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/ReplChangeManager.java,351,219,7,0,5,5,3209585.6666666665,3209585.6666666665,1.4,1,6,1
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/utils/FileUtils.java,904,25,10,0,4,4,6029130.777777778,6029130.777777778,2.5,1,9,1
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/utils/HdfsUtils.java,601,6,8,0,5,5,3256276.0,3256276.0,1.6,1,7,1
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/utils/StringUtils.java,249,7,4,0,4,4,8094375.333333333,8094375.333333333,1.0,1,3,1
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorMapOperator.java,358,171,21,3,8,10,2960178.15,1817759.475,4.75,1,16,5
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/MetaStoreDirectSql.java,484,245,14,0,6,6,2188723.0,2188723.0,2.3333333333333335,1,7,7
standalone-metastore/src/test/java/org/apache/hadoop/hive/metastore/TestOldSchema.java,25,11,4,0,2,2,3228871.3333333335,3228871.3333333335,2.0,1,3,1
standalone-metastore/src/test/java/org/apache/hadoop/hive/metastore/TestStats.java,729,0,2,0,2,2,3365758.0,3365758.0,1.0,1,1,1
druid-handler/src/java/org/apache/hadoop/hive/druid/DruidStorageHandler.java,2424,638,40,2,9,9,1359313.564102564,1019485.1730769231,5.888888888888889,1,33,7
druid-handler/src/java/org/apache/hadoop/hive/druid/DruidStorageHandlerInfo.java,72,0,1,0,1,1,0.0,0.0,1.0,1,1,0
druid-handler/src/java/org/apache/hadoop/hive/druid/json/KafkaSupervisorReport.java,231,0,1,0,1,1,0.0,0.0,1.0,1,1,0
druid-handler/src/java/org/apache/hadoop/hive/druid/json/TaskReportData.java,125,0,1,0,1,1,0.0,0.0,1.0,1,1,0
