Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic_x,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,Version,CommitId,BaseFileName_x,AvgCyclomatic_y,SumDeclMethod,Bogue,file,added_lines,deleted_lines,commits,bug_fix_commits,developers,global_developers,average_time_between_changes,global_average_time_between_changes,mean_expertise,min_expertise,comments_changed,comments_unchanged,BaseFileName_y,Priority
File,LlapIo.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,7.0,6.0,0.0,17.0,0.0,0.0,0.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,43",0.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapIo,0.0,0.0,0.0,llap-client/src/java/org/apache/hadoop/hive/llap/io/api/LlapIo.java,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,LlapIo.java,0
File,LlapIo.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,7.0,6.0,0.0,17.0,0.0,0.0,0.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,43",0.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapIo,0.0,0.0,0.0,{llap-server => llap-client}/src/java/org/apache/hadoop/hive/llap/io/api/LlapIo.java,2.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,LlapIo.java,0
File,LlapIo.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,7.0,6.0,0.0,17.0,0.0,0.0,0.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,43",0.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapIo,0.0,0.0,0.0,llap-server/src/java/org/apache/hadoop/hive/llap/io/api/LlapIo.java,33.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,LlapIo.java,0
File,LlapIoImpl.java,15.0,1.0,13.0,2.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,170.0,21.0,126.0,77.0,59.0,26.0,0.0,0.0,0.0,88.0,100.0,68.0,0.0,45.0,0.0,6.0,0.0,2.0,0.0,0.0,"0,21",12.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapIoImpl,2.0,0.0,0.0,llap-server/src/java/org/apache/hadoop/hive/llap/io/api/impl/LlapIoImpl.java,363.0,199.0,29.0,4.0,5.0,5.0,1128478.2857142857,1128478.2857142857,5.8,1.0,25.0,4.0,LlapIoImpl.java,0
File,LlapManagementProtocolClientImpl.java,9.0,0.0,9.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,82.0,10.0,59.0,33.0,19.0,13.0,0.0,0.0,0.0,34.0,42.0,28.0,0.0,15.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,22",7.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapManagementProtocolClientImpl,1.75,0.0,0.0,{llap-server/src/java/org/apache/hadoop/hive/llap/daemon => llap-common/src/java/org/apache/hadoop/hive/llap}/impl/LlapManagementProtocolClientImpl.java,9.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,LlapManagementProtocolClientImpl.java,0
File,LlapManagementProtocolClientImpl.java,9.0,0.0,9.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,82.0,10.0,59.0,33.0,19.0,13.0,0.0,0.0,0.0,34.0,42.0,28.0,0.0,15.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,22",7.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapManagementProtocolClientImpl,1.75,0.0,0.0,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/LlapManagementProtocolClientImpl.java,82.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,LlapManagementProtocolClientImpl.java,0
File,LlapManagementProtocolPB.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,11.0,10.0,0.0,13.0,0.0,0.0,0.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,18",0.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapManagementProtocolPB,0.0,0.0,0.0,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/LlapManagementProtocolBlockingPB.java => llap-common/src/java/org/apache/hadoop/hive/llap/protocol/LlapManagementProtocolPB.java,5.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,LlapManagementProtocolPB.java,0
File,LlapMetricsSystem.java,4.0,0.0,2.0,2.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,57.0,7.0,18.0,11.0,4.0,32.0,0.0,0.0,0.0,9.0,12.0,9.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,78",3.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapMetricsSystem,1.0,0.0,0.0,llap-server/src/java/org/apache/hadoop/hive/llap/metrics/LlapMetricsSystem.java,57.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,LlapMetricsSystem.java,0
File,LlapNodeId.java,6.0,0.0,6.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,8.0,0.0,0.0,0.0,8.0,7.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,86.0,17.0,56.0,21.0,25.0,13.0,0.0,0.0,0.0,23.0,36.0,18.0,0.0,20.0,0.0,5.0,0.0,1.0,0.0,0.0,"0,23",12.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapNodeId,1.5714285714285714,0.0,0.0,{llap-server => llap-common}/src/java/org/apache/hadoop/hive/llap/LlapNodeId.java,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,LlapNodeId.java,0
File,LlapNodeId.java,6.0,0.0,6.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,8.0,0.0,0.0,0.0,8.0,7.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,86.0,17.0,56.0,21.0,25.0,13.0,0.0,0.0,0.0,23.0,36.0,18.0,0.0,20.0,0.0,5.0,0.0,1.0,0.0,0.0,"0,23",12.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapNodeId,1.5714285714285714,0.0,0.0,llap-server/src/java/org/apache/hadoop/hive/llap/LlapNodeId.java,90.0,4.0,2.0,0.0,1.0,1.0,1880685.0,1880685.0,2.0,2.0,2.0,0.0,LlapNodeId.java,0
File,LlapObjectCache.java,18.0,1.0,16.0,0.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,143.0,24.0,97.0,31.0,56.0,22.0,0.0,0.0,0.0,48.0,66.0,27.0,0.0,45.0,0.0,8.0,0.0,4.0,0.0,0.0,"0,23",13.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapObjectCache,3.0,0.0,0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/LlapObjectCache.java,180.0,37.0,8.0,1.0,5.0,5.0,3007623.2857142864,3007623.2857142864,1.6,1.0,6.0,2.0,LlapObjectCache.java,0
File,LlapOomDebugDump.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,4.0,3.0,0.0,17.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"4,25",0.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapOomDebugDump,0.0,0.0,0.0,llap-server/src/java/org/apache/hadoop/hive/llap/cache/LlapOomDebugDump.java,23.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,LlapOomDebugDump.java,0
File,LlapOptionsProcessor.java,9.0,1.0,7.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,15.0,0.0,0.0,0.0,15.0,14.0,13.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,207.0,44.0,141.0,58.0,75.0,22.0,0.0,0.0,0.0,81.0,101.0,55.0,0.0,58.0,0.0,3.0,0.0,1.0,0.0,0.0,"0,16",18.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapOptionsProcessor,1.5,11.0,1.0,llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapOptionsProcessor.java,244.0,37.0,10.0,0.0,5.0,5.0,3018817.5555555555,3018817.5555555555,2.0,1.0,9.0,1.0,LlapOptionsProcessor.java,3
File,LlapProtocolBlockingPB.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,14.0,13.0,0.0,13.0,0.0,0.0,0.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,93",0.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapProtocolBlockingPB,0.0,0.0,0.0,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/LlapDaemonProtocolBlockingPB.java => llap-common/src/java/org/apache/hadoop/hive/llap/protocol/LlapProtocolBlockingPB.java,5.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,LlapProtocolBlockingPB.java,0
File,LlapProtocolClientImpl.java,9.0,0.0,9.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,7.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,125.0,15.0,96.0,52.0,31.0,14.0,0.0,0.0,0.0,46.0,60.0,37.0,0.0,24.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,15",13.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapProtocolClientImpl,1.8571428571428568,0.0,0.0,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/LlapDaemonProtocolClientImpl.java => llap-common/src/java/org/apache/hadoop/hive/llap/impl/LlapProtocolClientImpl.java,12.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,LlapProtocolClientImpl.java,0
File,LlapProtocolClientProxy.java,9.0,0.0,8.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,37.0,0.0,0.0,0.0,40.0,40.0,25.0,0.0,0.0,0.0,40.0,0.0,0.0,4.0,0.0,6.0,4.0,26.0,0.0,509.0,73.0,408.0,186.0,184.0,31.0,0.0,0.0,0.0,195.0,269.0,148.0,0.0,151.0,0.0,6.0,0.0,3.0,0.0,0.0,"0,08",58.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapProtocolClientProxy,1.5555555555555556,28.0,0.0,llap-server/src/java/org/apache/hadoop/hive/llap/tezplugins/LlapDaemonProtocolClientProxy.java => llap-client/src/java/org/apache/hadoop/hive/llap/tez/LlapProtocolClientProxy.java,15.0,15.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,LlapProtocolClientProxy.java,0
File,LlapProtocolServerImpl.java,13.0,0.0,13.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,13.0,0.0,0.0,0.0,13.0,13.0,9.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,3.0,0.0,9.0,0.0,251.0,22.0,214.0,115.0,94.0,15.0,0.0,0.0,0.0,115.0,141.0,85.0,0.0,73.0,0.0,5.0,0.0,1.0,0.0,0.0,"0,07",25.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapProtocolServerImpl,2.0,0.0,0.0,,,,,,,,,,,,,,,0
File,LlapProxy.java,8.0,0.0,8.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,111.0,15.0,77.0,31.0,41.0,20.0,0.0,0.0,0.0,35.0,53.0,25.0,0.0,33.0,0.0,4.0,0.0,1.0,0.0,0.0,"0,26",16.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapProxy,2.0,0.0,0.0,,,,,,,,,,,,,,,0
File,LlapRegistryService.java,10.0,0.0,9.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,8.0,7.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,125.0,16.0,88.0,33.0,43.0,21.0,0.0,0.0,0.0,45.0,63.0,30.0,0.0,38.0,0.0,3.0,0.0,2.0,0.0,0.0,"0,24",17.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapRegistryService,2.125,0.0,0.0,llap-client/src/java/org/apache/hadoop/hive/llap/registry/impl/LlapRegistryService.java,40.0,2.0,2.0,0.0,2.0,2.0,4328774.0,4328774.0,1.0,1.0,2.0,0.0,LlapRegistryService.java,0
File,LlapRegistryService.java,10.0,0.0,9.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,8.0,7.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,125.0,16.0,88.0,33.0,43.0,21.0,0.0,0.0,0.0,45.0,63.0,30.0,0.0,38.0,0.0,3.0,0.0,2.0,0.0,0.0,"0,24",17.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapRegistryService,2.125,0.0,0.0,{llap-server/src/java/org/apache/hadoop/hive/llap/daemon => llap-client/src/java/org/apache/hadoop/hive/llap}/registry/impl/LlapRegistryService.java,9.0,8.0,2.0,0.0,2.0,2.0,27469.0,27469.0,1.0,1.0,0.0,2.0,LlapRegistryService.java,0
File,LlapRegistryService.java,10.0,0.0,9.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,8.0,7.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,125.0,16.0,88.0,33.0,43.0,21.0,0.0,0.0,0.0,45.0,63.0,30.0,0.0,38.0,0.0,3.0,0.0,2.0,0.0,0.0,"0,24",17.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapRegistryService,2.125,0.0,0.0,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/registry/impl/LlapRegistryService.java,225.0,138.0,9.0,0.0,5.0,5.0,2469702.875,2469702.875,1.8,1.0,5.0,4.0,LlapRegistryService.java,0
File,LlapSecurityHelper.java,17.0,0.0,16.0,1.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,6.0,0.0,0.0,0.0,6.0,5.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,155.0,16.0,118.0,48.0,62.0,22.0,0.0,0.0,0.0,74.0,94.0,46.0,0.0,53.0,0.0,9.0,0.0,3.0,0.0,0.0,"0,19",20.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapSecurityHelper,3.6,0.0,0.0,llap-server/src/java/org/apache/hadoop/hive/llap/security/LlapSecurityHelper.java,156.0,1.0,2.0,0.0,2.0,2.0,4643384.0,4643384.0,1.0,1.0,2.0,0.0,LlapSecurityHelper.java,0
File,LlapServerSecurityInfo.java,9.0,0.0,8.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,7.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,78.0,9.0,55.0,19.0,27.0,14.0,0.0,0.0,0.0,25.0,37.0,22.0,0.0,16.0,0.0,3.0,0.0,1.0,0.0,0.0,"0,25",11.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapServerSecurityInfo,3.0,0.0,0.0,llap-server/src/java/org/apache/hadoop/hive/llap/security/LlapServerSecurityInfo.java,83.0,5.0,2.0,0.0,2.0,2.0,4643384.0,4643384.0,1.0,1.0,2.0,0.0,LlapServerSecurityInfo.java,0
File,LlapServiceDriver.java,52.0,8.0,40.0,5.0,9.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,6.0,0.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,385.0,61.0,279.0,81.0,189.0,46.0,0.0,0.0,0.0,152.0,215.0,87.0,0.0,158.0,0.0,35.0,0.0,4.0,0.0,0.0,"0,16",53.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapServiceDriver,8.833333333333334,0.0,1.0,llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapServiceDriver.java,514.0,129.0,20.0,0.0,7.0,7.0,1510715.7368421054,1510715.7368421054,2.8571428571428568,1.0,12.0,8.0,LlapServiceDriver.java,3
File,LlapTaskCommunicator.java,15.0,1.0,13.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,45.0,0.0,0.0,0.0,45.0,45.0,20.0,0.0,0.0,0.0,45.0,0.0,0.0,11.0,0.0,5.0,1.0,28.0,0.0,757.0,93.0,600.0,222.0,339.0,65.0,0.0,0.0,0.0,278.0,379.0,188.0,0.0,243.0,0.0,6.0,0.0,3.0,0.0,0.0,"0,11",90.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapTaskCommunicator,2.2,17.0,1.0,{llap-server => llap-tez}/src/java/org/apache/hadoop/hive/llap/tezplugins/LlapTaskCommunicator.java,8.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,LlapTaskCommunicator.java,4
File,LlapTaskCommunicator.java,15.0,1.0,13.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,45.0,0.0,0.0,0.0,45.0,45.0,20.0,0.0,0.0,0.0,45.0,0.0,0.0,11.0,0.0,5.0,1.0,28.0,0.0,757.0,93.0,600.0,222.0,339.0,65.0,0.0,0.0,0.0,278.0,379.0,188.0,0.0,243.0,0.0,6.0,0.0,3.0,0.0,0.0,"0,11",90.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapTaskCommunicator,2.2,17.0,1.0,llap-server/src/java/org/apache/hadoop/hive/llap/tezplugins/LlapTaskCommunicator.java,926.0,171.0,25.0,6.0,5.0,5.0,1156517.333333333,1156517.333333333,5.0,1.0,16.0,9.0,LlapTaskCommunicator.java,4
File,LlapTaskReporter.java,14.0,1.0,11.0,3.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,21.0,0.0,0.0,0.0,21.0,21.0,27.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,7.0,0.0,13.0,0.0,453.0,56.0,310.0,140.0,154.0,88.0,0.0,0.0,0.0,168.0,220.0,118.0,0.0,124.0,0.0,12.0,0.0,5.0,0.0,0.0,"0,28",48.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapTaskReporter,1.0,13.0,0.0,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/LlapTaskReporter.java,486.0,33.0,6.0,4.0,1.0,1.0,5047483.2,5047483.2,6.0,6.0,5.0,1.0,LlapTaskReporter.java,0
File,LlapTaskSchedulerService.java,14.0,0.0,12.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,7.0,82.0,0.0,0.0,0.0,80.0,82.0,90.0,0.0,0.0,0.0,82.0,0.0,0.0,19.0,0.0,18.0,1.0,44.0,0.0,1512.0,160.0,1200.0,374.0,736.0,158.0,0.0,0.0,0.0,581.0,814.0,330.0,0.0,559.0,0.0,18.0,0.0,7.0,0.0,0.0,"0,13",194.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapTaskSchedulerService,3.4411764705882355,43.0,0.0,{llap-server/src/java/org/apache/tez/dag/app/rm => llap-tez/src/java/org/apache/hadoop/hive/llap/tezplugins}/LlapTaskSchedulerService.java,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,LlapTaskSchedulerService.java,0
File,LlapTaskSchedulerService.java,14.0,0.0,12.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,7.0,82.0,0.0,0.0,0.0,80.0,82.0,90.0,0.0,0.0,0.0,82.0,0.0,0.0,19.0,0.0,18.0,1.0,44.0,0.0,1512.0,160.0,1200.0,374.0,736.0,158.0,0.0,0.0,0.0,581.0,814.0,330.0,0.0,559.0,0.0,18.0,0.0,7.0,0.0,0.0,"0,13",194.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapTaskSchedulerService,3.4411764705882355,43.0,0.0,llap-server/src/java/org/apache/tez/dag/app/rm/LlapTaskSchedulerService.java,1965.0,792.0,27.0,10.0,6.0,6.0,952451.0769230769,952451.0769230769,4.5,1.0,16.0,11.0,LlapTaskSchedulerService.java,0
File,LlapTaskUmbilicalProtocol.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,42.0,9.0,19.0,18.0,1.0,14.0,0.0,0.0,0.0,15.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,74",0.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapTaskUmbilicalProtocol,0.0,0.0,0.0,{llap-server => llap-common}/src/java/org/apache/hadoop/hive/llap/protocol/LlapTaskUmbilicalProtocol.java,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,LlapTaskUmbilicalProtocol.java,0
File,LlapTaskUmbilicalProtocol.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,42.0,9.0,19.0,18.0,1.0,14.0,0.0,0.0,0.0,15.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,74",0.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapTaskUmbilicalProtocol,0.0,0.0,0.0,llap-server/src/java/org/apache/hadoop/hive/llap/protocol/LlapTaskUmbilicalProtocol.java,44.0,2.0,4.0,0.0,2.0,2.0,7088367.666666668,7088367.666666668,2.0,1.0,4.0,0.0,LlapTaskUmbilicalProtocol.java,0
File,LlapTezUtils.java,5.0,0.0,4.0,1.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,3.0,12.0,8.0,2.0,14.0,0.0,0.0,0.0,6.0,8.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,17",1.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,LlapTezUtils,1.0,0.0,0.0,llap-tez/src/java/org/apache/hadoop/hive/llap/tezplugins/LlapTezUtils.java,29.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,LlapTezUtils.java,0
